Raw Data,,,,,,Next Interval,,,,,,Calculated from Raw/Previous Intervals,,,,,,,,Label
usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,row_collected_at,next_interval_usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,row_collected_at,seconds_between_update,5 Min Change,30 min change,usd mcap 5 min change,usd mcap 30 min change,5 min vol,30 min vol change,5 min mcap nominal,goes_up
32596,611601080621,29566215517,9.564990039,1626914065,1626914102,32415,611601080621,29423809183,9.21841209,1626914384,1626914410,319,178,507,6385461162,6385461162,181429463.5,656446764.8,TRUE,FALSE
32415,611601080621,29423809183,9.21841209,1626914384,1626914410,32347,611601080621,29371898496,9.029335471,1626914681,1626914709,297,-181,230,0,6385461162,-142406334.2,383437551.8,TRUE,FALSE
32347,611601080621,29371898496,9.029335471,1626914681,1626914709,32313,611601080621,29375336721,9.00947956,1626914943,1626915003,262,-68,72,0,6385461162,-51910687.55,203373514.5,TRUE,FALSE
32313,611601080621,29375336721,9.00947956,1626914943,1626915003,32252,605561567162,29352845344,8.777919138,1626915266,1626915302,323,-34,-2,0,6385461162,3438225.677,158689922.2,TRUE,FALSE
32252,605561567162,29352845344,8.777919138,1626915266,1626915302,32197,605561567162,29320650561,8.55607244,1626915565,1626915625,299,-61,-166,-6039513458,345947703.8,-22491377.35,-31940709.92,FALSE,FALSE
32197,605561567162,29320650561,8.55607244,1626915565,1626915625,32095,605561567162,29207238268,8.256121574,1626915873,1626915904,308,-55,-399,0,-6039513458,-32194782.98,-245564956.4,FALSE,FALSE
32095,605561567162,29207238268,8.256121574,1626915873,1626915904,32071,602110186904,29110983649,7.717285925,1626916119,1626916211,246,-102,-320,0,-6039513458,-113412292.9,-216570915.1,FALSE,FALSE
32071,602110186904,29110983649,7.717285925,1626916119,1626916211,31992,600875349312,29048570240,7.549434802,1626916500,1626916502,381,-24,-276,-3451380259,-9490893717,-96254619.46,-260914847,FALSE,FALSE
31992,600875349312,29048570240,7.549434802,1626916500,1626916502,31899,600875349312,28997497000,7.365153014,1626916790,1626916817,290,-79,-321,-1234837592,-10725731309,-62413408.34,-326766481,FALSE,FALSE
31899,600875349312,28997497000,7.365153014,1626916790,1626916817,31932,598523810099,29019694684,7.51514722,1626917100,1626917102,310,-93,-353,0,-4686217850,-51073240.26,-355348343.9,FALSE,TRUE
31932,598523810099,29019694684,7.51514722,1626917100,1626917102,32054,598523810099,29083923534,7.659063951,1626917399,1626917411,299,33,-265,-2351539213,-7037757063,22197684.52,-300955876.4,FALSE,TRUE
32054,598523810099,29083923534,7.659063951,1626917399,1626917411,32106,601428158625,29112099344,7.703214302,1626917684,1626917702,285,122,-41,0,-7037757063,64228849.61,-123314733.9,FALSE,TRUE
32106,601428158625,29112099344,7.703214302,1626917684,1626917702,32096,601428158625,29095699140,7.670496334,1626917977,1626918003,293,52,35,2904348526,-682028278.5,28175809.78,1115695.308,TRUE,FALSE
32096,601428158625,29095699140,7.670496334,1626917977,1626918003,32017,602213673242,29007157201,7.29082372,1626918257,1626918309,280,-10,104,0,552809313,-16400203.71,47128899.93,TRUE,FALSE
32017,602213673242,29007157201,7.29082372,1626918257,1626918309,32037,602213673242,29062583782,7.357107427,1626918574,1626918602,317,-79,118,785514617.5,1338323930,-88541938.79,9660201.412,TRUE,TRUE
32037,602213673242,29062583782,7.357107427,1626918574,1626918602,32040,601115563147,29068809801,7.534831311,1626918885,1626918902,311,20,105,0,3689863143,55426580.3,42889097.19,TRUE,TRUE
32040,601115563147,29068809801,7.534831311,1626918885,1626918902,32076,601115563147,29113115181,7.824554663,1626919137,1626919209,252,3,-14,-1098110095,2591753048,6226019.444,-15113732.98,FALSE,TRUE
32076,601115563147,29113115181,7.824554663,1626919137,1626919209,32052,601833300840,29060226086,7.329379441,1626919485,1626919502,348,36,-30,0,-312595477.8,44305379.69,1015836.931,FALSE,FALSE
32052,601833300840,29060226086,7.329379441,1626919485,1626919502,31993,601833300840,29012094920,7.060317239,1626919773,1626919802,288,-24,-44,717737692.5,405142214.7,-52889094.29,-35473053.65,TRUE,FALSE
31993,601833300840,29012094920,7.060317239,1626919773,1626919802,31992,600311126956,28978439241,7.051647118,1626920076,1626920106,303,-59,-24,0,-380372402.8,-48131166.36,4937718.781,TRUE,FALSE
31992,600311126956,28978439241,7.051647118,1626920076,1626920106,31989,600311126956,28949251324,7.073992526,1626920366,1626920403,290,-1,-45,-1522173883,-1902546286,-33655679.14,-84144540.65,FALSE,FALSE
31989,600311126956,28949251324,7.073992526,1626920366,1626920403,31999,600235865193,28932431228,7.454468687,1626920687,1626920702,321,-3,-51,0,-804436191,-29187917.43,-119558477.5,FALSE,TRUE
31999,600235865193,28932431228,7.454468687,1626920687,1626920702,32005,600235865193,28937197341,7.448339699,1626920919,1626921019,232,10,-77,-75261763.27,-879697954.3,-16820095.41,-180683952.6,FALSE,TRUE
32005,600235865193,28937197341,7.448339699,1626920919,1626921019,31981,600501791976,28462476097,7.30086134,1626921291,1626921303,372,6,-47,0,-1597435647,4766113.292,-123028745.1,FALSE,FALSE
31981,600501791976,28462476097,7.30086134,1626921291,1626921303,31968,600501791976,28919103509,7.023318395,1626921593,1626921613,302,-24,-12,265926783.4,-1331508863,-474721244.6,-549618823.3,TRUE,FALSE
31968,600501791976,28919103509,7.023318395,1626921593,1626921613,31915,599262160120,28879868416,6.781252202,1626921888,1626921917,295,-13,-24,0,190665020.1,456627412.5,-59335731.68,TRUE,FALSE
31915,599262160120,28879868416,6.781252202,1626921888,1626921917,31915,599262160120,28888506228,6.50707914,1626922216,1626922217,328,-53,-74,-1239631857,-1048966837,-39235093.01,-69382907.26,FALSE,FALSE
31915,599262160120,28888506228,6.50707914,1626922216,1626922217,31915,598773372171,28887654345,6.508050818,1626922476,1626922502,260,0,-84,0,-973705073.4,8637811.34,-43925000.5,FALSE,FALSE
31915,598773372171,28887654345,6.508050818,1626922476,1626922502,31921,598773372171,28841832355,6.667466073,1626922754,1626922803,278,0,-90,-488787948.5,-1462493022,-851882.1716,-49542995.97,FALSE,TRUE
31921,598773372171,28841832355,6.667466073,1626922754,1626922803,31926,598924390213,28843251422,6.83566129,1626923089,1626923102,335,6,-60,0,-1728419805,-45821990.09,379356258.5,FALSE,TRUE
31926,598924390213,28843251422,6.83566129,1626923089,1626923102,31934,598924390213,28839269130,7.004873356,1626923373,1626923404,284,5,-42,151018042.1,-1577401763,1419066.542,-75852087.39,TRUE,TRUE
31934,598924390213,28839269130,7.004873356,1626923373,1626923404,31934,598924390213,28839269130,7.004873356,1626923373,1626923702,0,8,19,0,-337769906.4,-3982292.235,-40599286.62,TRUE,FALSE
31934,598924390213,28839269130,7.004873356,1626923373,1626923702,31934,598924390213,28839269130,7.004873356,1626923373,1626924002,0,0,19,0,-337769906.4,0,-49237097.96,TRUE,FALSE
31934,598924390213,28839269130,7.004873356,1626923373,1626924002,32116,601685787925,29046267355,7.489270264,1626924293,1626924309,920,0,19,0,151018042.1,0,-48385215.79,TRUE,TRUE
32116,601685787925,29046267355,7.489270264,1626924293,1626924309,32040,601685787925,29003074581,7.235016361,1626924595,1626924613,302,182,195,2761397712,2912415754,206998225.6,204434999.9,TRUE,FALSE
32040,601685787925,29003074581,7.235016361,1626924595,1626924613,32027,601176304476,28988896294,6.882735093,1626924878,1626924905,283,-76,114,0,2761397712,-43192773.88,159823159.5,TRUE,FALSE
32027,601176304476,28988896294,6.882735093,1626924878,1626924905,32014,601176304476,28968773134,6.840850394,1626925154,1626925202,276,-13,93,-509483449.1,2251914263,-14178286.95,149627164.8,FALSE,FALSE
32014,601176304476,28968773134,6.840850394,1626925154,1626925202,31970,600686055401,28891678496,6.718647094,1626925498,1626925502,344,-13,80,0,2251914263,-20123160.1,129504004.7,FALSE,FALSE
31970,600686055401,28891678496,6.718647094,1626925498,1626925502,31968,599822039676,28897567337,6.848408101,1626925792,1626925816,294,-44,36,-490249075,1761665188,-77094638.52,52409366.14,FALSE,FALSE
31968,599822039676,28897567337,6.848408101,1626925792,1626925816,31982,599822039676,28905643955,6.89294628,1626926046,1626926102,254,-2,-148,-864015724.3,-1863748249,5888840.914,-148700018.5,FALSE,TRUE
31982,599822039676,28905643955,6.89294628,1626926046,1626926102,32011,600626113403,28925505559,6.91660137,1626926394,1626926423,348,14,-58,0,-1863748249,8076618.647,-97430626.01,FALSE,TRUE
32011,600626113403,28925505559,6.91660137,1626926394,1626926423,32007,600626113403,28850891463,6.830160449,1626926672,1626926703,278,29,-16,804073726.3,-550191073,19861603.44,-63390735.62,TRUE,FALSE
32007,600626113403,28850891463,6.830160449,1626926672,1626926703,31995,600626113403,28875001772,6.790894312,1626926936,1626927002,264,-4,-7,0,-550191073,-74614096.19,-117881671.7,TRUE,FALSE
31995,600626113403,28875001772,6.790894312,1626926936,1626927002,32106,600999503752,28912805951,6.891903642,1626927272,1626927302,336,-12,25,0,-59941998,24110309.27,-16676723.92,TRUE,TRUE
32106,600999503752,28912805951,6.891903642,1626927272,1626927302,32119,600999503752,28843347830,6.592069021,1626927588,1626927611,316,111,138,373390349.2,1177464076,37804179.54,15238614.7,TRUE,TRUE
32119,600999503752,28843347830,6.592069021,1626927588,1626927611,32211,602654700850,28578358317,6.600827406,1626927880,1626927905,292,13,137,0,1177464076,-69458120.95,-62296124.89,TRUE,TRUE
32211,602654700850,28578358317,6.600827406,1626927880,1626927905,32241,602654700850,28505570992,5.248917082,1626928183,1626928203,303,92,200,1655197098,2028587447,-264989513.5,-347147241.8,TRUE,TRUE
32241,602654700850,28505570992,5.248917082,1626928183,1626928203,32250,604940280555,28496950777,5.02732335,1626928472,1626928503,289,30,234,0,2028587447,-72787324.94,-345320470.6,TRUE,TRUE
32250,604940280555,28496950777,5.02732335,1626928472,1626928503,32259,604940280555,28240394342,4.082507479,1626928758,1626928802,286,9,255,2285579706,4314167152,-8620215.373,-378050995.2,TRUE,TRUE
32259,604940280555,28240394342,4.082507479,1626928758,1626928802,32270,605280861769,28092001053,4.573358681,1626929093,1626929109,335,9,153,0,3940776803,-256556435.1,-672411609.9,TRUE,TRUE
32270,605280861769,28092001053,4.573358681,1626929093,1626929109,32208,605280861769,27988653431,4.515305072,1626929398,1626929407,305,11,151,340581213.4,4281358017,-148393289,-751346777.9,TRUE,FALSE
32208,605280861769,27988653431,4.515305072,1626929398,1626929407,32185,604315314401,27948194061,4.440800765,1626929678,1626929702,280,-62,-3,0,2626160919,-103347621.2,-589704885.6,TRUE,FALSE
32185,604315314401,27948194061,4.440800765,1626929678,1626929702,32116,604315314401,27822835717,4.236502437,1626929990,1626930003,312,-23,-56,-965547367.4,1660613552,-40459370.43,-557376931.1,FALSE,FALSE
32116,604315314401,27822835717,4.236502437,1626929990,1626930003,32121,602595974768,27791300260,4.331060721,1626930253,1626930303,263,-69,-134,0,-624966154,-125358343.8,-674115059.5,FALSE,TRUE
32121,602595974768,27791300260,4.331060721,1626930253,1626930303,32121,602595974768,27791300260,4.331060721,1626930253,1626930633,0,5,-138,-1719339634,-2344305788,-31535456.87,-449094081.3,FALSE,FALSE
32121,602595974768,27791300260,4.331060721,1626930253,1626930633,32056,602595974768,27581000966,4.440713881,1626930898,1626930910,645,0,-149,0,-2684887001,0,-300700792.3,FALSE,FALSE
32056,602595974768,27581000966,4.440713881,1626930898,1626930910,32037,602595974768,27554980259,4.380753308,1626931173,1626931203,275,-65,-152,0,-2684887001,-210299294,-407652465.1,FALSE,FALSE
32037,602595974768,27554980259,4.380753308,1626931173,1626931203,32026,602595974768,27476682795,4.500833229,1626931466,1626931502,293,-19,-148,0,-1719339634,-26020707.47,-393213802.1,FALSE,FALSE
32026,602595974768,27476682795,4.500833229,1626931466,1626931502,32029,602595974768,27214629918,4.294061981,1626931786,1626931802,320,-11,-90,0,-1719339634,-78297463.76,-346152922.1,FALSE,TRUE
32029,602595974768,27214629918,4.294061981,1626931786,1626931802,32044,600473829015,27436695482,4.325062232,1626932066,1626932106,280,3,-92,0,0,-262052876.9,-576670342.1,FALSE,TRUE
32044,600473829015,27436695482,4.325062232,1626932066,1626932106,31982,600473829015,26888494237,3.861771243,1626932376,1626932418,310,15,-77,-2122145752,-2122145752,222065563.6,-354604778.5,FALSE,FALSE
31982,600473829015,26888494237,3.861771243,1626932376,1626932418,32022,600967092672,26809323356,3.998853804,1626932693,1626932702,317,-62,-74,0,-2122145752,-548201244.5,-692506729.1,FALSE,TRUE
32022,600967092672,26809323356,3.998853804,1626932693,1626932702,32022,600839118096,27188051428,3.999535201,1626932980,1626933003,287,40,-15,493263656.5,-1628882096,-79170880.99,-745656902.6,TRUE,FALSE
32022,600839118096,27188051428,3.999535201,1626932980,1626933003,31969,600839118096,27054598998,3.83613791,1626933291,1626933306,311,0,-4,-127974575.2,-1756856671,378728071.9,-288631366.9,FALSE,FALSE
31969,600839118096,27054598998,3.83613791,1626933291,1626933306,31960,600839118096,27032469485,3.81766662,1626933589,1626933612,298,-53,-60,0,-1756856671,-133452429.7,-160030919.8,FALSE,FALSE
31960,600839118096,27032469485,3.81766662,1626933589,1626933612,31962,599670875362,27025516394,3.824257833,1626933868,1626933902,279,-9,-84,0,365289081.2,-22129513.16,-404225996.5,FALSE,TRUE
31962,599670875362,27025516394,3.824257833,1626933868,1626933902,32094,599670875362,27094405041,4.255685736,1626934184,1626934202,316,2,-20,-1168242735,-802953653.4,-6953091.213,137022156.8,FALSE,TRUE
32094,599670875362,27094405041,4.255685736,1626934184,1626934202,32117,602192205519,27071010904,4.375768794,1626934449,1626934502,265,132,72,0,-1296217310,68888646.95,285081684.8,FALSE,TRUE
32117,602192205519,27071010904,4.375768794,1626934449,1626934502,32131,602192205519,27077130610,4.193875725,1626934806,1626934816,357,23,95,2521330157,1353087423,-23394136.6,-117040523.8,TRUE,TRUE
32131,602192205519,27077130610,4.193875725,1626934806,1626934816,32115,602889362433,27043492482,4.112140398,1626935070,1626935106,264,14,162,0,1353087423,6119705.476,22531611.45,TRUE,FALSE
32115,602889362433,27043492482,4.112140398,1626935070,1626935106,32101,602889362433,27003199574,4.084584413,1626935384,1626935414,314,-16,155,697156913.7,2050244336,-33638127.71,11022996.9,TRUE,FALSE
32101,602889362433,27003199574,4.084584413,1626935384,1626935414,32098,602318046111,26995249969,4.126723725,1626935658,1626935702,274,-14,139,0,3218487071,-40292907.74,-22316819.63,TRUE,FALSE
32098,602318046111,26995249969,4.126723725,1626935658,1626935702,32018,602318046111,26520994658,3.844216196,1626935975,1626936003,317,-3,4,-571316321.3,2647170750,-7949605.738,-99155072.31,FALSE,FALSE
32018,602318046111,26520994658,3.844216196,1626935975,1626936003,32089,600756510767,26975043770,3.990818532,1626936274,1626936309,299,-80,-99,0,125840592.3,-474255311.2,-550016246.9,FALSE,TRUE
32089,600756510767,26975043770,3.990818532,1626936274,1626936309,32089,600756510767,26972880267,3.899148914,1626936549,1626936612,275,71,-42,-1561535344,-1435694752,454049112.4,-102086839.9,FALSE,FALSE
32089,600756510767,26972880267,3.899148914,1626936549,1626936612,32092,602100422759,27014107506,3.907125944,1626936866,1626936902,317,0,-26,0,-2132851666,-2163502.804,-70612215.03,FALSE,TRUE
32092,602100422759,27014107506,3.907125944,1626936866,1626936902,32092,602100422759,27014107506,3.907125944,1626936866,1626937262,0,3,-9,1343911992,-788939673.3,41227239.07,10907931.79,TRUE,FALSE
32092,602100422759,27014107506,3.907125944,1626936866,1626937262,32118,602638388680,26911754141,3.746419356,1626937493,1626937503,627,0,-6,0,-217623352,0,18857537.52,TRUE,TRUE
32118,602638388680,26911754141,3.746419356,1626937493,1626937503,32187,602638388680,26884120853,3.926394846,1626937791,1626937807,298,26,100,537965920.1,320342568.1,-102353365.4,390759483.2,TRUE,TRUE
32187,602638388680,26884120853,3.926394846,1626937791,1626937807,32207,603931988345,26914717583,4.011911985,1626938094,1626938102,303,69,98,0,1881877912,-27633287.53,-90922916.71,TRUE,TRUE
32207,603931988345,26914717583,4.011911985,1626938094,1626938102,32264,603931988345,26998689803,4.317141522,1626938381,1626938410,287,20,118,1293599665,3175477577,30596730.04,-58162683.86,TRUE,TRUE
32264,603931988345,26998689803,4.317141522,1626938381,1626938410,32309,605377854090,27078286622,4.618187095,1626938696,1626938702,315,57,172,0,1831565585,83972219.74,-15417703.2,TRUE,TRUE
32309,605377854090,27078286622,4.618187095,1626938696,1626938702,32312,605377854090,27081620884,4.639539678,1626938969,1626939003,273,45,217,1445865746,3277431331,79596818.97,64179115.77,TRUE,TRUE
32312,605377854090,27081620884,4.639539678,1626938969,1626939003,32303,606286166419,27118591800,4.775805211,1626939301,1626939303,332,3,194,0,2739465411,3334262.346,169866743.6,TRUE,FALSE
32303,606286166419,27118591800,4.775805211,1626939301,1626939303,32350,606286166419,27141323468,4.836132094,1626939587,1626939603,286,-9,116,908312328.3,3647777739,36970915.74,234470946.8,TRUE,TRUE
32350,606286166419,27141323468,4.836132094,1626939587,1626939603,32340,606999274362,27136250128,4.805966847,1626939884,1626939902,297,47,143,0,2354178074,22731667.53,226605884.3,TRUE,FALSE
32340,606999274362,27136250128,4.805966847,1626939884,1626939902,32277,606999274362,27113173199,4.616042919,1626940169,1626940202,285,-10,76,713107943.7,3067286018,-5073339.557,137560325,TRUE,FALSE
